n_per_arm_nominal,baseline_callback_rate,risk_difference,cluster_size,icc,design_effect,effective_n_per_arm,approx_power_cluster_adjusted
150,0.3,0.10000000000000003,2,0.05,1.05,142.85714285714286,0.4270863996192292
150,0.3,0.10000000000000003,2,0.1,1.1,136.36363636363635,0.4111320949212237
150,0.3,0.10000000000000003,4,0.01,1.03,145.63106796116506,0.43382844831177425
150,0.3,0.10000000000000003,4,0.05,1.15,130.43478260869566,0.3963610178679356
150,0.3,0.10000000000000003,4,0.1,1.3,115.38461538461539,0.35804387556338113
150,0.3,0.10000000000000003,8,0.01,1.07,140.18691588785046,0.42055460081333984
150,0.3,0.10000000000000003,8,0.05,1.35,111.1111111111111,0.3469633556204357
150,0.3,0.10000000000000003,8,0.1,1.7000000000000002,88.23529411764704,0.28635496856443565
150,0.3,0.14999999999999997,2,0.01,1.01,148.5148514851485,0.765166073317599
150,0.3,0.14999999999999997,2,0.05,1.05,142.85714285714286,0.7490231546129251
150,0.3,0.14999999999999997,2,0.1,1.1,136.36363636363635,0.729373489459938
150,0.3,0.14999999999999997,4,0.01,1.03,145.63106796116506,0.7570496324037135
150,0.3,0.14999999999999997,4,0.05,1.15,130.43478260869566,0.7103506696401132
150,0.3,0.14999999999999997,4,0.1,1.3,115.38461538461539,0.6572262042519019
150,0.3,0.14999999999999997,8,0.01,1.07,140.18691588785046,0.7410903560593066
150,0.3,0.14999999999999997,8,0.05,1.35,111.1111111111111,0.6408372448248698
150,0.3,0.14999999999999997,8,0.1,1.7000000000000002,88.23529411764704,0.5430234346953671
150,0.3,0.2,2,0.01,1.01,148.5148514851485,0.9436518674048047
150,0.3,0.2,2,0.05,1.05,142.85714285714286,0.9354913068616547
150,0.3,0.2,2,0.1,1.1,136.36363636363635,0.9247864539313486
150,0.3,0.2,4,0.01,1.03,145.63106796116506,0.9396201004231226
150,0.3,0.2,4,0.05,1.15,130.43478260869566,0.9136114195376123
150,0.3,0.2,4,0.1,1.3,115.38461538461539,0.878138356907516
150,0.3,0.2,8,0.01,1.07,140.18691588785046,0.9312718648812256
150,0.3,0.2,8,0.05,1.35,111.1111111111111,0.8659181993374458
150,0.3,0.2,8,0.1,1.7000000000000002,88.23529411764704,0.7803503066017803
150,0.3,0.3,2,0.01,1.01,148.5148514851485,0.9995520784996975
150,0.3,0.3,2,0.05,1.05,142.85714285714286,0.9993585397063176
150,0.3,0.3,2,0.1,1.1,136.36363636363635,0.999034625164793
150,0.3,0.3,4,0.01,1.03,145.63106796116506,0.9994619205223707
150,0.3,0.3,4,0.05,1.15,130.43478260869566,0.9986025819484144
150,0.3,0.3,4,0.1,1.3,115.38461538461539,0.9964821951652747
150,0.3,0.3,8,0.01,1.07,140.18691588785046,0.9992407800243253
150,0.3,0.3,8,0.05,1.35,111.1111111111111,0.9954481454241478
150,0.3,0.3,8,0.1,1.7000000000000002,88.23529411764704,0.9826060483033414
250,0.05,0.05,2,0.01,1.01,247.5247524752475,0.5719278507663095
250,0.05,0.05,2,0.05,1.05,238.09523809523807,0.5557106024907608
250,0.05,0.05,2,0.1,1.1,227.27272727272725,0.5365790424048489
250,0.05,0.05,4,0.01,1.03,242.71844660194174,0.5637145387525049
250,0.05,0.05,4,0.05,1.15,217.3913043478261,0.5186315174212646
250,0.05,0.05,4,0.1,1.3,192.3076923076923,0.47106292060844873
250,0.05,0.05,8,0.01,1.07,233.6448598130841,0.5479102768632444
250,0.05,0.05,8,0.05,1.35,185.18518518518516,0.4570457591392564
250,0.05,0.05,8,0.1,1.7000000000000002,147.05882352941174,0.378466611581491
250,0.05,0.10000000000000002,2,0.01,1.01,247.5247524752475,0.96933608243594
250,0.05,0.10000000000000002,2,0.05,1.05,238.09523809523807,0.9638673228859784
250,0.05,0.10000000000000002,2,0.1,1.1,227.27272727272725,0.9564644337185622
250,0.05,0.10000000000000002,4,0.01,1.03,242.71844660194174,0.966654226093271
250,0.05,0.10000000000000002,4,0.05,1.15,217.3913043478261,0.9484875470085661
250,0.05,0.10000000000000002,4,0.1,1.3,192.3076923076923,0.9217412090121837
250,0.05,0.10000000000000002,8,0.01,1.07,233.6448598130841,0.9609789659497723
250,0.05,0.10000000000000002,8,0.05,1.35,185.18518518518516,0.9120930908692317
250,0.05,0.10000000000000002,8,0.1,1.7000000000000002,147.05882352941174,0.8396454397379063
250,0.05,0.15000000000000002,2,0.01,1.01,247.5247524752475,0.999578767825984
250,0.05,0.15000000000000002,2,0.05,1.05,238.09523809523807,0.9993950806044518
250,0.05,0.15000000000000002,2,0.1,1.1,227.27272727272725,0.9990867222955105
250,0.05,0.15000000000000002,4,0.01,1.03,242.71844660194174,0.9994932630601521
250,0.05,0.15000000000000002,4,0.05,1.15,217.3913043478261,0.9986741784889921
250,0.05,0.15000000000000002,4,0.1,1.3,192.3076923076923,0.9966381916969407
250,0.05,0.15000000000000002,8,0.01,1.07,233.6448598130841,0.9992830919228932
250,0.05,0.15000000000000002,8,0.05,1.35,185.18518518518516,0.9956411523085479
250,0.05,0.15000000000000002,8,0.1,1.7000000000000002,147.05882352941174,0.983165091524492
250,0.05,0.2,2,0.01,1.01,247.5247524752475,0.9999985111238493
250,0.05,0.2,2,0.05,1.05,238.09523809523807,0.9999972505244257
250,0.05,0.2,2,0.1,1.1,227.27272727272725,0.9999944674134343
250,0.05,0.2,4,0.01,1.03,242.71844660194174,0.9999979636888605
250,0.05,0.2,4,0.05,1.15,217.3913043478261,0.9999895730088936
250,0.05,0.2,4,0.1,1.3,192.3076923076923,0.9999490391797505
250,0.05,0.2,8,0.01,1.07,233.6448598130841,0.9999963322378259
250,0.05,0.2,8,0.05,1.35,185.18518518518516,0.9999205373528216
250,0.05,0.2,8,0.1,1.7000000000000002,147.05882352941174,0.9991896570519009
250,0.05,0.3,2,0.01,1.01,247.5247524752475,0.9999999999994098
250,0.05,0.3,2,0.05,1.05,238.09523809523807,0.9999999999979436
250,0.05,0.3,2,0.1,1.1,227.27272727272725,0.9999999999914457
250,0.05,0.3,4,0.01,1.03,242.71844660194174,0.9999999999988841
250,0.05,0.3,4,0.05,1.15,217.3913043478261,0.9999999999687847
250,0.05,0.3,4,0.1,1.3,192.3076923076923,0.9999999991928993
250,0.05,0.3,8,0.01,1.07,233.6448598130841,0.999999999996301
250,0.05,0.3,8,0.05,1.35,185.18518518518516,0.9999999979869416
250,0.05,0.3,8,0.1,1.7000000000000002,147.05882352941174,0.9999997538149464
250,0.1,0.05000000000000002,2,0.01,1.01,247.5247524752475,0.3935324244028515
250,0.1,0.05000000000000002,2,0.05,1.05,238.09523809523807,0.38108822261278574
250,0.1,0.05000000000000002,2,0.1,1.1,227.27272727272725,0.3666538649497344
250,0.1,0.05000000000000002,4,0.01,1.03,242.71844660194174,0.3872052290891867
250,0.1,0.05000000000000002,4,0.05,1.15,217.3913043478261,0.3533392215412047
250,0.1,0.05000000000000002,4,0.1,1.3,192.3076923076923,0.3190045307645152
250,0.1,0.05000000000000002,8,0.01,1.07,233.6448598130841,0.3751718528366721
250,0.1,0.05000000000000002,8,0.05,1.35,185.18518518518516,0.30912662139389374
250,0.1,0.05000000000000002,8,0.1,1.7000000000000002,147.05882352941174,0.25544523673034353
250,0.1,0.1,2,0.01,1.01,247.5247524752475,0.8843864827626816
250,0.1,0.1,2,0.05,1.05,238.09523809523807,0.8721228881606222
250,0.1,0.1,2,0.1,1.1,227.27272727272725,0.8566279548328974
250,0.1,0.1,4,0.01,1.03,242.71844660194174,0.8782739575639354
250,0.1,0.1,4,0.05,1.15,217.3913043478261,0.8410527861586745
250,0.1,0.1,4,0.1,1.3,192.3076923076923,0.7947079597922231
250,0.1,0.1,8,0.01,1.07,233.6448598130841,0.8659412880455002
250,0.1,0.1,8,0.05,1.35,185.18518518518516,0.7796009220720446
250,0.1,0.1,8,0.1,1.7000000000000002,147.05882352941174,0.6820897328444585
250,0.1,0.15,2,0.01,1.01,247.5247524752475,0.9943147285784533
250,0.1,0.15,2,0.05,1.05,238.09523809523807,0.9927518749001591
250,0.1,0.15,2,0.1,1.1,227.27272727272725,0.9904469550551939
250,0.1,0.15,4,0.01,1.03,242.71844660194174,0.9935638646039912
250,0.1,0.15,4,0.05,1.15,217.3913043478261,0.9877393732066551
250,0.1,0.15,4,0.1,1.3,192.3076923076923,0.9771744627359555
250,0.1,0.15,8,0.01,1.07,233.6448598130841,0.991877536099107
250,0.1,0.15,8,0.05,1.35,185.18518518518516,0.9728607187070444
250,0.1,0.15,8,0.1,1.7000000000000002,147.05882352941174,0.9334132729841847
250,0.1,0.20000000000000004,2,0.01,1.01,247.5247524752475,0.9999209520033483
250,0.1,0.20000000000000004,2,0.05,1.05,238.09523809523807,0.9998775999641436
250,0.1,0.20000000000000004,2,0.1,1.1,227.27272727272725,0.9997986072248364
250,0.1,0.20000000000000004,4,0.01,1.03,242.71844660194174,0.9999011798381825
250,0.1,0.20000000000000004,4,0.05,1.15,217.3913043478261,0.9996838852483159
250,0.1,0.20000000000000004,4,0.1,1.3,192.3076923076923,0.9990247215509261
250,0.1,0.20000000000000004,8,0.01,1.07,233.6448598130841,0.9998497084185468
250,0.1,0.20000000000000004,8,0.05,1.35,185.18518518518516,0.9986638459820303
250,0.1,0.20000000000000004,8,0.1,1.7000000000000002,147.05882352941174,0.9931071425546502
250,0.1,0.30000000000000004,2,0.01,1.01,247.5247524752475,0.9999999995201806
250,0.1,0.30000000000000004,2,0.05,1.05,238.09523809523807,0.999999998743904
250,0.1,0.30000000000000004,2,0.1,1.1,227.27272727272725,0.9999999962327231
250,0.1,0.30000000000000004,4,0.01,1.03,242.71844660194174,0.9999999992158989
250,0.1,0.30000000000000004,4,0.05,1.15,217.3913043478261,0.9999999897929929
250,0.1,0.30000000000000004,4,0.1,1.3,192.3076923076923,0.9999998754899792
250,0.1,0.30000000000000004,8,0.01,1.07,233.6448598130841,0.9999999980251658
250,0.1,0.30000000000000004,8,0.05,1.35,185.18518518518516,0.9999997487697763
250,0.1,0.30000000000000004,8,0.1,1.7000000000000002,147.05882352941174,0.9999900002772404
250,0.2,0.04999999999999999,2,0.01,1.01,247.5247524752475,0.2656351586632205
250,0.2,0.04999999999999999,2,0.05,1.05,238.09523809523807,0.257290174990442
250,0.2,0.04999999999999999,2,0.1,1.1,227.27272727272725,0.24768245347335294
250,0.2,0.04999999999999999,4,0.01,1.03,242.71844660194174,0.2613848057951267
250,0.2,0.04999999999999999,4,0.05,1.15,217.3913043478261,0.23888439399228756
250,0.2,0.04999999999999999,4,0.1,1.3,192.3076923076923,0.21645408566449792
250,0.2,0.04999999999999999,8,0.01,1.07,233.6448598130841,0.25334307318002725
250,0.2,0.04999999999999999,8,0.05,1.35,185.18518518518516,0.21006283385961888
250,0.2,0.04999999999999999,8,0.1,1.7000000000000002,147.05882352941174,0.1757173732988713
250,0.2,0.10000000000000003,2,0.01,1.01,247.5247524752475,0.7326432934459085
250,0.2,0.10000000000000003,2,0.05,1.05,238.09523809523807,0.7160651936424123
250,0.2,0.10000000000000003,2,0.1,1.1,227.27272727272725,0.6960231383423932
250,0.2,0.10000000000000003,4,0.01,1.03,242.71844660194174,0.7242948031067697
250,0.2,0.10000000000000003,4,0.05,1.15,217.3913043478261,0.6767533397485196
250,0.2,0.10000000000000003,4,0.1,1.3,192.3076923076923,0.6235542034008341
250,0.2,0.10000000000000003,8,0.01,1.07,233.6448598130841,0.7079564662323581
250,0.2,0.10000000000000003,8,0.05,1.35,185.18518518518516,0.6073064840105209
250,0.2,0.10000000000000003,8,0.1,1.7000000000000002,147.05882352941174,0.5116812182421966
250,0.2,0.14999999999999997,2,0.01,1.01,247.5247524752475,0.9647924075585764
250,0.2,0.14999999999999997,2,0.05,1.05,238.09523809523807,0.9587834034621959
250,0.2,0.14999999999999997,2,0.1,1.1,227.27272727272725,0.9507068579072314
250,0.2,0.14999999999999997,4,0.01,1.03,242.71844660194174,0.9618406443117039
250,0.2,0.14999999999999997,4,0.05,1.15,217.3913043478261,0.9420662645639585
250,0.2,0.14999999999999997,4,0.1,1.3,192.3076923076923,0.9134525266192796
250,0.2,0.14999999999999997,8,0.01,1.07,233.6448598130841,0.9556249146780762
250,0.2,0.14999999999999997,8,0.05,1.35,185.18518518518516,0.9032375351851198
250,0.2,0.14999999999999997,8,0.1,1.7000000000000002,147.05882352941174,0.8277457391885954
250,0.2,0.2,2,0.01,1.01,247.5247524752475,0.9984558749266594
250,0.2,0.2,2,0.05,1.05,238.09523809523807,0.9979097706269978
250,0.2,0.2,2,0.1,1.1,227.27272727272725,0.9970500938186896
250,0.2,0.2,4,0.01,1.03,242.71844660194174,0.9981976218470596
250,0.2,0.2,4,0.05,1.15,217.3913043478261,0.9959718054173753
250,0.2,0.2,4,0.1,1.3,192.3076923076923,0.9912399363578216
250,0.2,0.2,8,0.01,1.07,233.6448598130841,0.9975906880737093
250,0.2,0.2,8,0.05,1.35,185.18518518518516,0.989120847266535
250,0.2,0.2,8,0.1,1.7000000000000002,147.05882352941174,0.966478269787414
250,0.2,0.3,2,0.01,1.01,247.5247524752475,0.9999998997599612
250,0.2,0.3,2,0.05,1.05,238.09523809523807,0.9999997916965946
250,0.2,0.3,2,0.1,1.1,227.27272727272725,0.999999520282021
250,0.2,0.3,4,0.01,1.03,242.71844660194174,0.9999998543942422
250,0.2,0.3,4,0.05,1.15,217.3913043478261,0.9999989778694639
250,0.2,0.3,4,0.1,1.3,192.3076923076923,0.999993195716009
250,0.2,0.3,8,0.01,1.07,233.6448598130841,0.9999997062488469
250,0.2,0.3,8,0.05,1.35,185.18518518518516,0.9999884254868553
250,0.2,0.3,8,0.1,1.7000000000000002,147.05882352941174,0.9998131642325608
250,0.3,0.04999999999999999,2,0.01,1.01,247.5247524752475,0.22018740447145974
250,0.3,0.04999999999999999,2,0.05,1.05,238.09523809523807,0.21347650264712698
250,0.3,0.04999999999999999,2,0.1,1.1,227.27272727272725,0.20576211452461873
250,0.3,0.04999999999999999,4,0.01,1.03,242.71844660194174,0.2167680765800717
250,0.3,0.04999999999999999,4,0.05,1.15,217.3913043478261,0.19870809898861927
250,0.3,0.04999999999999999,4,0.1,1.3,192.3076923076923,0.1807615719573751
250,0.3,0.04999999999999999,8,0.01,1.07,233.6448598130841,0.21030574015190143
250,0.3,0.04999999999999999,8,0.05,1.35,185.18518518518516,0.17565593290161263
250,0.3,0.04999999999999999,8,0.1,1.7000000000000002,147.05882352941174,0.1482533143703304
250,0.3,0.10000000000000003,2,0.01,1.01,247.5247524752475,0.647293384637665
250,0.3,0.10000000000000003,2,0.05,1.05,238.09523809523807,0.6304547035308583
250,0.3,0.10000000000000003,2,0.1,1.1,227.27272727272725,0.6103907800345186
250,0.3,0.10000000000000003,4,0.01,1.03,242.71844660194174,0.6387850598807372
250,0.3,0.10000000000000003,4,0.05,1.15,217.3913043478261,0.5913792181375577
250,0.3,0.10000000000000003,4,0.1,1.3,192.3076923076923,0.5401508739904629
250,0.3,0.10000000000000003,8,0.01,1.07,233.6448598130841,0.62229986872507
250,0.3,0.10000000000000003,8,0.05,1.35,185.18518518518516,0.5248345385697571
250,0.3,0.10000000000000003,8,0.1,1.7000000000000002,147.05882352941174,0.43728116845422443
250,0.3,0.14999999999999997,2,0.01,1.01,247.5247524752475,0.9336774994677776
250,0.3,0.14999999999999997,2,0.05,1.05,238.09523809523807,0.9246604291924757
250,0.3,0.14999999999999997,2,0.1,1.1,227.27272727272725,0.9129317814491714
250,0.3,0.14999999999999997,4,0.01,1.03,242.71844660194174,0.9292136707204948
250,0.3,0.14999999999999997,4,0.05,1.15,217.3913043478261,0.9007921074045391
250,0.3,0.14999999999999997,4,0.1,1.3,192.3076923076923,0.8628180957023108
250,0.3,0.14999999999999997,8,0.01,1.07,233.6448598130841,0.9200247977032171
250,0.3,0.14999999999999997,8,0.05,1.35,185.18518518518516,0.8498982880789723
250,0.3,0.14999999999999997,8,0.1,1.7000000000000002,147.05882352941174,0.7610968645614491
250,0.3,0.2,2,0.01,1.01,247.5247524752475,0.9955789664572683
250,0.3,0.2,2,0.05,1.05,238.09523809523807,0.9942977336768446
250,0.3,0.2,2,0.1,1.1,227.27272727272725,0.99238410154986
250,0.3,0.2,4,0.01,1.03,242.71844660194174,0.9949652826043393
250,0.3,0.2,4,0.05,1.15,217.3913043478261,0.9901073770327137
250,0.3,0.2,4,0.1,1.3,192.3076923076923,0.9810201988879284
250,0.3,0.2,8,0.01,1.07,233.6448598130841,0.9935748660582766
250,0.3,0.2,8,0.05,1.35,185.18518518518516,0.9772422387529447
250,0.3,0.2,8,0.1,1.7000000000000002,147.05882352941174,0.9416485136850957
250,0.3,0.3,2,0.01,1.01,247.5247524752475,0.9999994076465143
250,0.3,0.3,2,0.05,1.05,238.09523809523807,0.9999988609625531
250,0.3,0.3,2,0.1,1.1,227.27272727272725,0.9999975995244372
250,0.3,0.3,4,0.01,1.03,242.71844660194174,0.9999991729576362
250,0.3,0.3,4,0.05,1.15,217.3913043478261,0.9999952817246279
250,0.3,0.3,4,0.1,1.3,192.3076923076923,0.999974365733107
250,0.3,0.3,8,0.01,1.07,233.6448598130841,0.9999984513348817
250,0.3,0.3,8,0.05,1.35,185.18518518518516,0.9999588198766179
250,0.3,0.3,8,0.1,1.7000000000000002,147.05882352941174,0.9995085807515485
